搒摴晎導,巗嬫挰懞,旔擄強柤,廧強,堒搙,宱搙,旔擄強,堦帪旔擄強,峀堟旔擄強,抧恔,晽悈奞,捗攇,廂梕恖悢,旛拁昳,旛峫
幁帣搰導,慮墬巗,戝嬿撿彫妛峑,幁帣搰導慮墬巗戝嬿挰寧栰9054,31.561288727147,130.95281252227,1,0,0,-,-,-,4228恖,,旔擄強
幁帣搰導,戝搰孲棿嫿挰,壓屗岥僐儈儏僯僥傿乕僙儞僞乕,幁帣搰導戝搰孲棿嫿挰屗岥1497斣抧,28.370511182335,129.58231648519,-,-,-,1,1,0,,,巜掕嬞媫旔擄強丒巜掕旔擄強
幁帣搰導,垿椙巗,拞墰A抧嬫偄偒偄偒岎棳僙儞僞乕,幁帣搰導垿椙巗姉惗挰忋媣摽2516,31.761446322517,130.57404156961,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,墏旤巗,柤悾拞妛峑,幁帣搰導墏旤巗柤悾恀柤捗挰14-1,28.364428289973,129.49783933097,1,0,0,1,1,1,,,堦帪旔擄応強丒旔擄強
幁帣搰導,幁壆巗,導棫梴岇妛峑,幁帣搰導幁壆巗戝塝挰14000,31.404964083361,130.83922426766,1,0,0,-,-,-,,,旔擄強
幁帣搰導,嶧杸愳撪巗,熼楺抧嬫僐儈儏僯僥傿僙儞僞乕,幁帣搰導嶧杸愳撪巗媣尒嶈挰191-1,31.840084005868,130.20422761834,1,0,0,-,-,-,,,旔擄強
幁帣搰導,嶧杸愳撪巗,挬梲彫妛峑,幁帣搰導嶧杸愳撪巗塝擵柤12550,31.791182623149,130.47026092364,-,-,-,0,1,0,360恖,,巜掕旔擄応強丒巜掕旔擄強
幁帣搰導,娞懏孲娞晅挰,攇栰拞妛峑懱堢娰,幁帣搰導娞懏孲娞晅挰攇尒1065,31.351178151334,130.98882215241,1,0,0,-,-,-,300恖,,梊掕旔擄応強
幁帣搰導,墏旤巗,愳撪抧嬫惗妶娰,幁帣搰導墏旤巗廧梡挰愳撪8,28.305121607669,129.43198122733,1,0,0,1,1,1,,,旔擄強
幁帣搰導,撿偝偮傑巗,壓攏応尋廋僙儞僞乕,幁帣搰導撿偝偮傑巗,31.475598787406,130.35244138626,1,0,0,-,-,-,,,旔擄強
幁帣搰導,惣擵昞巗,壓惣彫妛峑懱堢娰,幁帣搰導惣擵昞巗惣擵昞15358,30.718909344697,130.98811923475,1,0,0,-,-,-,180恖,,旔擄応強
幁帣搰導,嶧杸孲偝偮傑挰,憤崌懱堢娰,幁帣搰導嶧杸孲偝偮傑挰慏栘308-2,31.890801226747,130.45488586282,1,0,0,-,-,-,500恖,,旔擄強
幁帣搰導,垿椙孲桸悈挰,JA偁偄傜壛岺僙儞僞乕,幁帣搰導垿椙孲桸悈挰愳惣935-12,32.011578590389,130.73850896493,1,0,0,0,1,0,,,旔擄応強
幁帣搰導,弌悈巗,崅旜栰榁恖暉巸僙儞僞乕,幁帣搰導弌悈巗崅旜栰挰戝媣曐16-1,32.061562972111,130.30323968098,1,0,0,0,1,0,,,巜掕旔擄強
幁帣搰導,幁壆巗,孁椙傆傟偁偄僙儞僞乕峀応,幁帣搰導幁壆巗孁椙挰桳棦,31.400229563768,130.95665211709,-,-,-,1,0,0,,,嬞媫旔擄峀応
幁帣搰導,柖搰巗,搾揷岞柉娰,幁帣搰導柖搰巗惣岝帥445-2,31.778519811462,130.75018511173,1,0,0,-,-,-,,,侾師旔擄強
幁帣搰導,慮墬孲戝嶈挰,栰曽抧嬫妶惈壔僙儞僞乕,幁帣搰導慮墬孲戝嶈挰栰曽2893斣抧2,31.50204195374,130.93150130254,1,0,0,-,-,-,50恖,,旔擄応強丒旔擄強
幁帣搰導,慮墬巗,拞扟彫妛峑,幁帣搰導慮墬巗嵿晹挰壓嵿晹5084,31.773923661906,130.97495253926,1,0,0,-,-,-,3542恖,,旔擄強
幁帣搰導,嶧杸愳撪巗,彫柎揷廤夛強,幁帣搰導嶧杸愳撪巗錫柎揷3124-1,31.772058138845,129.7956293688,1,0,0,0,1,0,30恖,,巜掕旔擄強
幁帣搰導,墏旤巗,慜揷巵戭,幁帣搰導墏旤巗,28.44642885371,129.70852130519,-,-,-,-,-,-,,,堦帪旔擄応強
幁帣搰導,幁壆巗,嵶嶳揷拞妛峑僌儔僂儞僪,幁帣搰導幁壆巗孁椙挰嵶嶳揷,31.439981199649,130.91688406351,-,-,-,1,0,0,,,嬞媫旔擄峀応
幁帣搰導,撿偝偮傑巗,徏儢敆僐儈儏僯僥傿僙儞僞乕,幁帣搰導撿偝偮傑巗,31.26667663364,130.24022621738,1,0,0,-,-,-,,,旔擄強
幁帣搰導,擔抲巗,旤嶳彫妛峑懱堢娰,幁帣搰導擔抲巗搶巗棃挰旤嶳89-2,31.638009688626,130.35266431493,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,柖搰巗,墶愳憤崌巟強,幁帣搰導柖搰巗拞僲263,31.9037502406,130.70300715259,1,0,0,-,-,-,,,侾師旔擄強
幁帣搰導,墏旤巗,塅廻彫妛峑,幁帣搰導墏旤巗妢棙挰塅廻166-儘,28.450042433653,129.71097465362,1,0,0,1,1,1,,,旔擄強
幁帣搰導,墏旤巗,廧梡彫妛峑懱堢娰,幁帣搰導墏旤巗廧梡挰栶彑27,28.254889553427,129.40057950341,1,0,0,1,1,1,,,旔擄強
幁帣搰導,巜廻巗,嵒傓偟夛娰,幁帣搰導巜廻巗,31.22980620361,130.6519537845,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,嶧杸孲偝偮傑挰,壆抧妝廗娰,幁帣搰導嶧杸孲偝偮傑挰媨擵忛壆抧887,31.901037727606,130.45185761044,1,0,0,-,-,-,100恖,,旔擄強
幁帣搰導,幁壆巗,栰棦怘昳壛岺幚廗僙儞僞乕,幁帣搰導幁壆巗栰棦挰3614,31.358295953397,130.82185454606,1,0,0,-,-,-,,,旔擄強
幁帣搰導,嶧杸愳撪巗,塱棙抧嬫僐儈儏僯僥傿僙儞僞乕,幁帣搰導嶧杸愳撪巗昐師挰1086-1,31.789405990691,130.33714785597,1,0,0,0,1,0,130恖,,巜掕旔擄強
幁帣搰導,嶧杸愳撪巗,婑揷塣摦峀応,幁帣搰導嶧杸愳撪巗,31.809349500672,130.18447186553,-,-,-,-,-,-,,,巜掕旔擄応強
幁帣搰導,戝搰孲埳愬挰,塩擾僙儞僞乕,幁帣搰導戝搰孲埳愬挰埳愬1237-2,27.673524583955,128.93782016534,1,0,0,-,-,-,40恖,,旔擄応強
幁帣搰導,娞懏孲嬔峕挰,抮揷彫妛峑,幁帣搰導娞懏孲嬔峕挰忛尦5342,31.243273980307,130.8680918062,1,0,0,-,-,-,,,旔擄強
幁帣搰導,垿椙孲桸悈挰,塱嶳抧嬫廤夛強,幁帣搰導垿椙孲桸悈挰愳惣2688-1,31.996624520908,130.74072649671,1,0,0,0,1,0,,,旔擄応強
幁帣搰導,撿偝偮傑巗,妢嵐曐寬僙儞僞乕,幁帣搰導撿偝偮傑巗妢嵐挰曅塝1086-1,31.406417751434,130.19111956863,1,0,0,-,-,-,,,戞侾旔擄強
幁帣搰導,孎栄孲壆媣搰挰,埨朳抧嬫岞柉娰,幁帣搰導孎栄孲壆媣搰挰埨朳152-2,30.316262015248,130.65657227546,1,0,0,-,-,-,367恖,,旔擄強
幁帣搰導,墏旤巗,嶳揷抍抧,幁帣搰導墏旤巗,28.362820794642,129.50489818195,-,-,-,-,-,-,,,堦帪旔擄応強
幁帣搰導,慮墬巗,撿擵嫿拞妛峑,幁帣搰導慮墬巗枛媑挰撿擵嫿8130-1,31.616998155074,131.08292477035,1,0,0,-,-,-,5369恖,,旔擄強
幁帣搰導,墏旤巗,桳壆挰廤夛応,幁帣搰導墏旤巗柤悾桳壆挰24-7,28.391593890885,129.52917264567,1,0,0,1,1,1,,,旔擄強
幁帣搰導,垿椙孲桸悈挰,孖栰妜儘僌僴僂僗,幁帣搰導垿椙孲桸悈挰栘応6340-9,31.933235001905,130.76614050877,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,柖搰巗,暉嶳拞妛峑,幁帣搰導柖搰巗暉嶳2894-1,31.677291423547,130.81753623115,1,0,0,-,-,-,,,侾師旔擄強
幁帣搰導,幁壆巗,妜栰彫妛峑僌儔僂儞僪,幁帣搰導幁壆巗婸杒挰忋昐堷,31.52303707395,130.90722272711,-,-,-,1,0,0,,,嬞媫旔擄峀応
幁帣搰導,柖搰巗,崙暘惣彫妛峑,幁帣搰導柖搰巗峀悾2-9-1,31.72261376104,130.76052759394,1,0,0,-,-,-,,,俀師旔擄強
幁帣搰導,埳嵅巗,恓帩惵彮擭僙儞僞乕,幁帣搰導埳嵅巗戝岥恓帩4275-2,31.982176896362,130.58111397581,1,0,0,-,-,-,,,嵭奞帪旔擄応強
幁帣搰導,柖搰巗,崙暘杒彫妛峑,幁帣搰導柖搰巗怴挰1332,31.760496209864,130.78022438074,1,0,0,-,-,-,,,俀師旔擄強
幁帣搰導,撿偝偮傑巗,嬥曯榁恖暉巸僙儞僞乕,幁帣搰導撿偝偮傑巗嬥曯挰拞捗栰625,31.451217959715,130.34447845486,1,0,0,-,-,-,,,戞侾旔擄強
幁帣搰導,嶧杸愳撪巗,愳撪撿拞妛峑,幁帣搰導嶧杸愳撪巗暯嵅挰985,31.7981937122,130.32617875579,-,-,-,0,1,0,1080恖,,巜掕旔擄応強丒巜掕旔擄強
幁帣搰導,慮墬巗,枛媑憤崌懱堢娰,幁帣搰導慮墬巗枛媑挰恴朘曽8478-1,31.656198062705,131.01550967417,1,0,0,-,-,-,2560恖,,旔擄強
幁帣搰導,柖搰巗,崙暘僔價僢僋僙儞僞乕,幁帣搰導柖搰巗拞墰3-45-1,31.740813681648,130.76321017624,1,0,0,-,-,-,,,侾師旔擄強
幁帣搰導,嶧杸孲偝偮傑挰,旳栰抧嬫岞柉娰,幁帣搰導嶧杸孲偝偮傑挰旳栰551-1,31.982900757035,130.4427960717,1,0,0,-,-,-,50恖,,旔擄強
幁帣搰導,垻媣崻巗,垻媣崻拞妛峑,幁帣搰導垻媣崻巗攇棷5521,32.013061157586,130.20086163963,1,0,0,-,-,-,900恖,,巜掕旔擄強
幁帣搰導,垿椙孲桸悈挰,岾揷僐儈儏僯僥傿僙儞僞乕,幁帣搰導垿椙孲桸悈挰岾揷1767-2,31.939529131319,130.67356669568,1,0,0,1,1,0,,,旔擄応強
幁帣搰導,嶧杸愳撪巗,忋栰廤夛強,幁帣搰導嶧杸愳撪巗婑揷挰900-6,31.813947412616,130.19514290476,1,0,0,0,1,0,20恖,,巜掕旔擄強
幁帣搰導,柖搰巗,枩慥彫妛峑,幁帣搰導柖搰巗枩慥673,31.902190115832,130.74883814186,1,0,0,-,-,-,,,俀師旔擄強
幁帣搰導,慮墬巗,拞扟抧嬫懱堢娰,幁帣搰導慮墬巗嵿晹挰壓嵿晹4465-1,31.76913808195,130.97987463709,1,0,0,-,-,-,2888恖,,旔擄強
幁帣搰導,嶧杸愳撪巗,嫗攽廤夛強,幁帣搰導嶧杸愳撪巗峘挰6199,31.851352073912,130.20191362802,1,0,0,0,1,0,38恖,,巜掕旔擄強
幁帣搰導,撿偝偮傑巗,敀愳徚杊僐儈儏僯僥傿僙儞僞乕,幁帣搰導撿偝偮傑巗,31.417216695228,130.36427458105,1,0,0,-,-,-,,,戞侾旔擄強
幁帣搰導,柖搰巗,晎拞岞柉娰,幁帣搰導柖搰巗晎拞挰4-15,31.746730461811,130.75900640778,1,0,0,-,-,-,,,侾師旔擄強
幁帣搰導,戝搰孲棿嫿挰,壝搉惗妶娰,幁帣搰導戝搰孲棿嫿挰壝搉432斣抧偺2,28.455473243121,129.56933671114,-,-,-,1,1,0,,,巜掕嬞媫旔擄強丒巜掕旔擄強
幁帣搰導,枍嶈巗,嬵悈岞柉娰,幁帣搰導枍嶈巗,31.307434786077,130.36899494875,-,-,-,0,1,0,,,堦帪旔擄応強
幁帣搰導,戝搰孲梌榑挰,梌榑拞妛峑,幁帣搰導戝搰孲梌榑挰挬屗1134,27.032517089825,128.43159475794,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,戝搰孲婌奅挰,媽嶁椾彫妛峑,幁帣搰導戝搰孲婌奅挰嶁椾2059,28.339673484089,129.97015085172,1,0,0,-,-,-,600恖,,旔擄梊掕応強
幁帣搰導,娞懏孲搶孁椙挰,栶応曐寬僙儞僞乕,幁帣搰導娞懏孲搶孁椙挰愳惣1543,31.385544136316,130.97347774089,1,0,0,-,-,-,300恖,,旔擄強
幁帣搰導,嶧杸愳撪巗,搶嫿憤崌塣摦応懱堢娰,幁帣搰導嶧杸愳撪巗晙熀5566-4,31.876528064455,130.35682642567,1,0,0,0,1,0,1120恖,,巜掕旔擄強
幁帣搰導,嶧杸愳撪巗,椻悈夛娰,幁帣搰導嶧杸愳撪巗椻悈挰474-1,31.809925383432,130.30490486309,1,0,0,0,1,0,60恖,,巜掕旔擄強
幁帣搰導,孎栄孲撿庬巕挰,暯嶳挰棫岞柉娰,幁帣搰導孎栄孲撿庬巕挰暯嶳153,30.434327095613,130.9582041415,1,0,0,-,-,-,70恖,,侾師旔擄強
幁帣搰導,幁壆巗,掃塇彫懱堢娰,幁帣搰導幁壆巗壴壀挰4250,31.413321437774,130.77380898991,1,0,0,-,-,-,,,嬞媫旔擄峀応丒旔擄強
幁帣搰導,嶧杸愳撪巗,庤懪抧嬫僐儈儏僯僥傿僙儞僞乕,幁帣搰導嶧杸愳撪巗庤懪1035-1,31.637859564362,129.70592087536,1,0,0,0,1,0,80恖,,巜掕旔擄強
幁帣搰導,偄偪偒孁栘栰巗,忩愹帥,幁帣搰導偄偪偒孁栘栰巗柀挰3挌栚93,31.693627443958,130.29316875453,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,嶧杸愳撪巗,塱揷夛娰,幁帣搰導嶧杸愳撪巗屲戙挰1848-1,31.826650862602,130.27712952064,1,0,0,0,1,0,30恖,,巜掕旔擄強
幁帣搰導,埳嵅巗,塇寧惣惵彮擭僙儞僞乕,幁帣搰導埳嵅巗戝岥揷戙277-10,32.030068185228,130.54128716708,1,0,0,-,-,-,,,嵭奞帪旔擄応強
幁帣搰導,撿嬨廈巗,愳曈峑嬫岞柉娰,幁帣搰導撿嬨廈巗愳曈挰暯嶳2890-1,31.393769210354,130.39209942478,1,0,0,-,-,-,40恖,,旔擄強
幁帣搰導,戝搰孲戝榓懞,巚彑僐儈儏僯僥傿僙儞僞乕,幁帣搰導戝搰孲戝榓懞巚彑363斣抧3,28.355124775467,129.39531599009,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,嶧杸愳撪巗,嫶岥岞柉娰,幁帣搰導嶧杸愳撪巗,31.822982971268,130.29120304178,1,0,0,-,-,-,,,旔擄強
幁帣搰導,娞懏孲撿戝嬿挰,搰攽懱堢娰,幁帣搰導娞懏孲撿戝嬿挰嵅懡埳嵗晘315斣抧3,31.064571956513,130.67936772287,1,0,0,-,-,-,,,旔擄強
幁帣搰導,戝搰孲悾屗撪挰,幝愳暘娰,幁帣搰導戝搰孲悾屗撪挰戝帤幝愳帤壓棦567-1,28.222414568212,129.2946360359,1,0,0,-,-,-,215恖,,旔擄応強
幁帣搰導,嶧杸愳撪巗,暃揷彫妛峑,幁帣搰導嶧杸愳撪巗暃揷2015,31.830637413509,130.43038168203,-,-,-,0,1,0,420恖,,巜掕旔擄応強丒巜掕旔擄強
幁帣搰導,戝搰孲抦柤挰,抦柤拞妛峑,幁帣搰導戝搰孲抦柤挰悾棙妎536,27.34015267393,128.58562032032,1,0,0,-,-,-,200恖,,旔擄応強丒旔擄強
幁帣搰導,撿嬨廈巗,撿嬨廈巗棫抦棗彫妛峑,幁帣搰導撿嬨廈巗抦棗挰孲14137,31.380114257644,130.44047552564,1,0,0,-,-,-,420恖,,旔擄強
幁帣搰導,撿偝偮傑巗,媣栘栰抧嬫岞柉娰,幁帣搰導撿偝偮傑巗壛悽揷捗娧15340斣抧,31.338361506294,130.2717271053,1,0,0,-,-,-,,,戞侾旔擄強
幁帣搰導,幁壆巗,幁壆搶拞懱堢娰,幁帣搰導幁壆巗妢擵尨挰2902,31.396799206193,130.88059360304,1,0,0,-,-,-,,,嬞媫旔擄峀応丒旔擄強
幁帣搰導,戝搰孲悾屗撪挰,屆巙暘娰,幁帣搰導戝搰孲悾屗撪挰戝帤屆巙帤椢1039,28.233233885894,129.27679250574,1,0,0,-,-,-,100恖,,旔擄応強
幁帣搰導,戝搰孲摽擵搰挰,壴摽惗妶娰,幁帣搰導戝搰孲摽擵搰挰壴摽2860斣抧,27.824140571392,128.95979691359,1,0,0,-,-,-,,,旔擄強
幁帣搰導,嶧杸愳撪巗,搩擵尨嶰嬫岞柉娰,幁帣搰導嶧杸愳撪巗搩擵尨3865-1,31.820672037051,130.38963549134,1,0,0,0,1,0,60恖,,巜掕旔擄強
幁帣搰導,擔抲巗,壴揷彫妛峑乮峑幧乯,幁帣搰導擔抲巗悂忋挰揷怟239,31.525332120451,130.34474835184,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,垿椙巗,嶳揷彫妛峑,幁帣搰導垿椙巗壓柤1018,31.770962733507,130.61242106758,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,垻媣崻巗,摥偔彈惈偺壠,幁帣搰導垻媣崻巗掃尒挰166,32.01318353628,130.19459807502,1,0,0,-,-,-,300恖,,巜掕旔擄強
幁帣搰導,撿嬨廈巗,媨榚抧嬫岞柉娰,幁帣搰導撿嬨廈巗塷垺挰杚擵撪5450,31.254390471597,130.49197475235,1,0,0,-,-,-,90恖,,旔擄強
幁帣搰導,戝搰孲婌奅挰,媽巙屗壉彫妛峑,幁帣搰導戝搰孲婌奅挰巙屗壉297,28.35481261237,130.01965449603,1,0,0,-,-,-,1000恖,,旔擄梊掕応強
幁帣搰導,埳嵅巗,戝岥彫妛峑,幁帣搰導埳嵅巗戝岥棦1859,32.05833273661,130.61442951908,1,0,0,-,-,-,,,嵭奞帪旔擄応強
幁帣搰導,墏旤巗,嶳娫崙柉懱堢娰,幁帣搰導墏旤巗廧梡挰戝帤嶳娫410,28.24358626423,129.41601008104,1,0,0,1,1,1,,,旔擄強
幁帣搰導,巙晍巙巗,榁恖暉巸僙儞僞乕,幁帣搰導巙晍巙巗徏嶳挰怴嫶268,31.576946999924,131.04050570229,1,0,0,-,-,-,,,旔擄応強乮侾師奐愝乯
幁帣搰導,戝搰孲埳愬挰,惵彮擭夛娰,幁帣搰導戝搰孲埳愬挰彫搰637-2,27.743202523459,128.90969747715,1,0,0,-,-,-,50恖,,旔擄応強
幁帣搰導,孎栄孲撿庬巕挰,戝愳彫妛峑懱堢娰,幁帣搰導孎栄孲撿庬巕挰拞擵忋3698,30.418764187991,130.86535618838,1,0,0,-,-,-,130恖,,俀師旔擄強
幁帣搰導,嶧杸愳撪巗,嶧杸愳撪抧嬫岎捠埨慡嫤夛,幁帣搰導嶧杸愳撪巗尨揷挰1-2,31.825879342742,130.30657104667,1,0,0,0,1,0,70恖,,巜掕旔擄応強丒巜掕旔擄強
幁帣搰導,幁壆巗,桳棦擾嬈尋廋僙儞僞乕,幁帣搰導幁壆巗孁椙挰桳棦1439-1,31.422717875968,130.94811442749,1,0,0,-,-,-,,,旔擄強
幁帣搰導,墏旤巗,巗摴埳捗晹彑1崋慄乮媽嵦愇応曽岦乯,幁帣搰導墏旤巗,28.331550604714,129.51261761388,-,-,-,-,-,-,,,堦帪旔擄応強
幁帣搰導,偄偪偒孁栘栰巗,巗棃崅楊幰暉巸僙儞僞乕,幁帣搰導偄偪偒孁栘栰巗柀挰1挌栚102,31.692468613656,130.28946072078,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,戝搰孲塅専懞,惗彑岞柉娰,幁帣搰導戝搰孲塅専懞惗彑181-2,28.285445675144,129.24342098445,1,0,0,-,-,-,150恖,,旔擄応強
幁帣搰導,慮墬巗,枛媑拞妛峑,幁帣搰導慮墬巗枛媑挰擇擵曽2101,31.655800909047,131.02369521004,1,0,0,-,-,-,520恖,,旔擄応強丒旔擄強
幁帣搰導,垿椙孲桸悈挰,戝墹廤棊僙儞僞乕,幁帣搰導垿椙孲桸悈挰岾揷438-3,31.936356802749,130.68080572411,1,0,0,0,1,0,,,旔擄応強
幁帣搰導,墏旤巗,埌壴晹抧嬫廤夛応,幁帣搰導墏旤巗柤悾埌壴晹1127,28.441059464384,129.54134538134,1,0,0,1,1,1,,,旔擄強
幁帣搰導,弌悈孲挿搰挰,暯旜拞妛峑懱堢娰,幁帣搰導弌悈孲挿搰挰暯旜5719,32.193548467284,130.14431836298,1,0,0,-,-,-,,,嵭奞帪旔擄応強
幁帣搰導,孎栄孲壆媣搰挰,埨朳拞妛峑,幁帣搰導孎栄孲壆媣搰挰埨朳2371-67,30.311276249749,130.65100059513,1,0,0,-,-,-,1437恖,,旔擄強
幁帣搰導,戝搰孲悾屗撪挰,搉楢暘娰,幁帣搰導戝搰孲悾屗撪挰戝帤搉楢227,28.111838220393,129.33967233911,1,0,0,-,-,-,95恖,,旔擄応強
幁帣搰導,撿偝偮傑巗,戝嶁抧嬫岞柉娰,幁帣搰導撿偝偮傑巗嬥曯挰戝嶁3437斣抧,31.474528269427,130.40345925169,1,0,0,-,-,-,,,戞侾旔擄強
幁帣搰導,柖搰巗,晉孏抧嬫岞柉娰,幁帣搰導柖搰巗恀岶223,31.729072213289,130.73604757159,1,0,0,-,-,-,,,侾師旔擄強
幁帣搰導,戝搰孲抦柤挰,惓柤惗妶娰,幁帣搰導戝搰孲抦柤挰惓柤1111,27.370393314833,128.53225256411,1,0,0,-,-,-,40恖,,旔擄応強丒旔擄強
幁帣搰導,垿椙孲桸悈挰,嶳壓廤夛強,幁帣搰導垿椙孲桸悈挰斒庒帥1449,32.030331920521,130.73694712156,1,0,0,0,1,0,,,旔擄応強
幁帣搰導,巜廻巗,抮揷彫妛峑,幁帣搰導巜廻巗抮揷3977斣抧1,31.263431231316,130.56116387629,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,戝搰孲榓攽挰,弌壴帤岞柉娰,幁帣搰導戝搰孲榓攽挰弌壴799-1,27.414017986749,128.65393813491,1,0,0,1,1,0,50恖,,旔擄応強丒旔擄強
幁帣搰導,柖搰巗,拞捗愳彫妛峑,幁帣搰導柖搰巗忋拞捗愳1282,31.837838638987,130.7831153284,1,0,0,-,-,-,,,俀師旔擄強
幁帣搰導,巜廻巗,塚抧嬫旔擄巤愝,幁帣搰導巜廻巗,31.227035681078,130.61138110359,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,垿椙巗,懫忛彫妛峑,幁帣搰導垿椙巗壛帯栘挰壖壆挰248,31.742073497558,130.66419645905,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,嶧杸愳撪巗,嶳揷抧嬫僐儈儏僯僥傿僙儞僞乕,幁帣搰導嶧杸愳撪巗嶳揷1422-1,31.892784386352,130.38818066241,1,0,0,0,1,0,90恖,,巜掕旔擄強
幁帣搰導,擔抲巗,暯幁憅抧嬫岞柉娰,幁帣搰導擔抲巗悂忋挰搾擵塝5356-6,31.500343242331,130.41621282351,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,撿嬨廈巗,撿嬨廈巗棫暿晎彫妛峑,幁帣搰導撿嬨廈巗塷垺挰暿晎5140,31.252523256464,130.43305827973,1,0,0,-,-,-,340恖,,旔擄強
幁帣搰導,撿嬨廈巗,撿嬨廈巗棫埦働孍彫妛峑,幁帣搰導撿嬨廈巗塷垺挰杚擵撪9444,31.276796394974,130.49489300112,1,0,0,-,-,-,360恖,,旔擄強
幁帣搰導,墏旤巗,嫵夛乮埌壴晹乯,幁帣搰導墏旤巗柤悾埌壴晹,28.440548146869,129.54262778439,-,-,-,1,0,1,,,堦帪旔擄応強
幁帣搰導,垿椙巗,忋柤抧嬫擾懞埇嫽僙儞僞乕,幁帣搰導垿椙巗忋柤2683-2,31.782553013637,130.62404748694,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,幁壆巗,徚杊僙儞僞乕,幁帣搰導幁壆巗岦峕挰27-11,31.3824304596,130.85132967895,1,0,0,-,-,-,,,旔擄強
幁帣搰導,孎栄孲拞庬巕挰,榁恖暉巸僙儞僞乕,幁帣搰導孎栄孲拞庬巕挰栰娫6584-2,30.520189636173,130.95460030155,1,0,0,-,-,-,100恖,,侾師旔擄強
幁帣搰導,墏旤巗,墏旤懱尡岎棳娰,幁帣搰導墏旤巗廧梡挰尒棦1084-1,28.290420725441,129.44414735466,1,0,0,1,1,1,,,旔擄強
幁帣搰導,垻媣崻巗,B仌G懱堢娰,幁帣搰導垻媣崻巗愒悾愳2486-1,32.034889812535,130.21454143691,1,0,0,-,-,-,100恖,,巜掕旔擄強
幁帣搰導,墏旤巗,暯揷挰19斣抧撪乮巗摴暯揷26崋慄乯,幁帣搰導墏旤巗,28.359678266564,129.50022426897,-,-,-,-,-,-,,,堦帪旔擄応強
幁帣搰導,娞懏孲嬔峕挰,廻棙尨彫妛峑,幁帣搰導娞懏孲嬔峕挰恄愳7260,31.267903204238,130.83356300826,1,0,0,-,-,-,,,旔擄強
幁帣搰導,嶧杸孲偝偮傑挰,巼旜彫妛峑,幁帣搰導嶧杸孲偝偮傑挰巼旜133,31.959886005371,130.4352552959,1,0,0,-,-,-,100恖,,旔擄抧丒旔擄強
幁帣搰導,娞懏孲娞晅挰,慜揷抧嬫岞柉娰,幁帣搰導娞懏孲娞晅挰慜揷3984,31.342286282716,130.9355099559,1,0,0,-,-,-,200恖,,梊掕旔擄応強
幁帣搰導,埳嵅巗,揷拞傆傞偝偲娰,幁帣搰導埳嵅巗旽姞廳棷1214,32.037524156787,130.6381536708,1,0,0,-,-,-,,,嵭奞帪旔擄応強
幁帣搰導,慮墬孲戝嶈挰,榁恖暉巸僙儞僞乕,幁帣搰導慮墬孲戝嶈挰壖廻1870斣抧,31.431399270781,131.01240754858,1,0,0,-,-,-,50恖,,旔擄応強丒旔擄強
幁帣搰導,偄偪偒孁栘栰巗,巗棃拞妛峑懱堢娰,幁帣搰導偄偪偒孁栘栰巗戝棦3764,31.687005384373,130.29346360888,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,嶧杸愳撪巗,擁尦擾嬈廇嬈夵慞僙儞僞乕,幁帣搰導嶧杸愳撪巗擁尦挰1930,31.850455375732,130.34826396552,1,0,0,0,1,0,60恖,,巜掕旔擄強
幁帣搰導,墏旤巗,攝揷偑媢,幁帣搰導墏旤巗,28.372242348033,129.49689944311,-,-,-,-,-,-,,,堦帪旔擄応強
幁帣搰導,偄偪偒孁栘栰巗,孁栘栰惣拞妛峑懱堢娰,幁帣搰導偄偪偒孁栘栰巗暯峕20226-1,31.729656596614,130.26324821577,1,0,0,-,-,-,,,戞侾旔擄強
幁帣搰導,墏旤巗,壆恗彫妛峑,幁帣搰導墏旤巗妢棙挰壆恗130,28.499773326689,129.65818642686,1,0,0,1,1,1,,,旔擄強
幁帣搰導,嶧杸愳撪巗,悾乆栰塝抧嬫嬞媫旔擄巤愝,幁帣搰導嶧杸愳撪巗悾乆栰塝292,31.690683354204,129.69453702666,1,0,0,0,1,0,20恖,,巜掕旔擄強
幁帣搰導,垿椙孲桸悈挰,拞栰岞柉娰,幁帣搰導垿椙孲桸悈挰愳惣312-2,32.021702313955,130.73535033211,1,0,0,0,1,0,,,旔擄応強
幁帣搰導,枍嶈巗,嬥嶳彫妛峑,幁帣搰導枍嶈巗嬥嶳挰510,31.312158924625,130.29148397496,1,0,0,1,0,1,300恖,,堦帪旔擄応強丒戞擇旔擄強
